TIME,SCORE,PLAYER_NAMES,SCORE1,SCORE2,FIFTY,SCORE3,SCORE4,OTHER_INFO,REVIEWS,FOUR_SIX,TOUR_SIXES
5.2 sec',"[487.459930419922,618.176391601563,305.910919189453,91.2857055664063]","[133.979400634766,627.942260742188,343.052764892578,76.1282348632813]",[],[],[],[],[],"[804.005737304688,629.036621093750,295.009399414063,72.0110473632813]",[],[],[]
5.24 sec',"[487.459167480469,618.158264160156,305.913940429688,91.2988891601563]","[133.979461669922,627.942077636719,343.052581787109,76.1281127929688]",[],[],[],[],[],"[804.004699707031,629.035339355469,295.011169433594,72.0131225585938]",[],[],[]
5.28 sec',"[487.457122802734,618.138366699219,305.919281005859,91.3151245117188]","[133.979400634766,627.940673828125,343.053100585938,76.1293945312500]",[],[],[],[],[],"[804.004394531250,629.036254882813,295.012207031250,72.0119018554688]",[],[],[]
5.32 sec',"[487.457733154297,618.137695312500,305.918792724609,91.3157958984375]","[133.978897094727,627.940551757813,343.053588867188,76.1292724609375]",[],[],[],[],[],"[804.004333496094,629.036071777344,295.012756347656,72.0122070312500]",[],[],[]
5.36 sec',"[487.457427978516,618.137329101563,305.919464111328,91.3161621093750]","[133.979019165039,627.940673828125,343.053527832031,76.1290893554688]",[],[],[],[],[],"[804.004272460938,629.036010742188,295.013061523438,72.0119018554688]",[],[],[]
5.4 sec',"[487.457458496094,618.137268066406,305.919250488281,91.3161010742188]","[133.978576660156,627.940490722656,343.054046630859,76.1293334960938]",[],[],[],[],[],"[804.004089355469,629.035827636719,295.013488769531,72.0123291015625]",[],[],[]
5.44 sec',"[487.456390380859,618.133972167969,305.921295166016,91.3194580078125]","[133.978805541992,627.941101074219,343.053710937500,76.1280517578125]",[],[],[],[],[],"[804.004211425781,629.036071777344,295.012756347656,72.0116577148438]",[],[],[]
5.48 sec',"[487.453826904297,618.128356933594,305.925994873047,91.3258666992188]",[],[],[],[],[],[],"[804.004272460938,629.035888671875,295.013183593750,72.0119018554688]",[],[],[]
5.52 sec',"[487.453765869141,618.126831054688,305.926055908203,91.3265380859375]",[],[],[],[],[],[],"[804.004089355469,629.035827636719,295.013732910156,72.0119018554688]",[],[],[]
5.56 sec',"[487.454132080078,618.125976562500,305.925262451172,91.3265380859375]",[],[],[],[],[],[],"[804.004516601563,629.037109375000,295.013061523438,72.0094604492188]",[],[],[]
5.6 sec',"[487.454315185547,618.125976562500,305.925384521484,91.3265991210938]",[],[],[],[],[],[],"[804.004028320313,629.036254882813,295.014526367188,72.0104370117188]",[],[],[]
5.64 sec',"[487.454315185547,618.125976562500,305,91]","[141,630,342,75]",[],[],[],[],[],"[804.003723144531,629.036315917969,295,72]",[],[],[]
5.68 sec',"[487.454528808594,618.126159667969,305.925415039063,91.3264770507813]","[140.999740600586,629.999633789063,342.000366210938,75.0004272460938]",[],[],[],[],[],"[804.003601074219,629.036621093750,295.015686035156,72.0097656250000]",[],[],[]
5.72 sec',"[487.454528808594,618.126159667969,305.925476074219,91.3264770507813]","[140.999725341797,629.999511718750,342.000396728516,75.0004882812500]",[],[],[],[],[],"[804.003417968750,629.036437988281,295.015869140625,72.0100097656250]",[],[],[]
5.76 sec',"[487.454711914063,618.124755859375,305.925720214844,91.3287353515625]","[140.999328613281,629.998352050781,342.001342773438,75.0019531250000]",[],[],[],[],[],"[804.003601074219,629.036254882813,295.015441894531,72.0102539062500]",[],[],[]
5.8 sec',"[487.455047607422,618.123962402344,305.925689697266,91.3300781250000]","[140.999496459961,629.997924804688,342.000915527344,75.0032348632813]",[],[],[],[],[],"[804.004455566406,629.035827636719,295.014587402344,72.0109863281250]",[],[],[]
5.84 sec',"[487.454620361328,618.122985839844,305.926666259766,91.3314208984375]","[140.999450683594,629.997741699219,342.001159667969,75.0034179687500]",[],[],[],[],[],"[804.005065917969,629.035888671875,295.013244628906,72.0106201171875]",[],[],[]
5.88 sec',"[487.453704833984,618.120605468750,305.928680419922,91.3347778320313]","[140.999282836914,629.997436523438,342.001525878906,75.0038452148438]",[],[],[],[],[],"[804.004943847656,629.035827636719,295.013366699219,72.0106811523438]",[],[],[]
5.92 sec',"[487.453704833984,618.120544433594,305.928741455078,91.3348388671875]","[140.999526977539,629.997558593750,342.001281738281,75.0037231445313]",[],[],[],[],[],"[804.005004882813,629.035766601563,295.013549804688,72.0108032226563]",[],[],[]
5.96 sec',"[487.454254150391,618.122558593750,305.926910400391,91.3319091796875]","[140.998855590820,629.996765136719,342.002197265625,75.0046997070313]",[],[],[],[],[],"[804.004760742188,629.035400390625,295.014526367188,72.0113525390625]",[],[],[]
6 sec',"[487.455078125000,618.124633789063,305.924865722656,91.3289184570313]","[140.999771118164,629.997924804688,342.000122070313,75.0032958984375]",[],[],[],[],[],"[804.004577636719,629.034973144531,295.014587402344,72.0126953125000]",[],[],[]
6.04 sec',"[487.455261230469,618.124633789063,305.924926757813,91.3289184570313]","[140.999938964844,629.997924804688,342.000335693359,75.0034179687500]",[],[],[],[],[],"[804.005004882813,629.035461425781,295.013427734375,72.0121459960938]",[],[],[]
6.08 sec',"[487.454956054688,618.124389648438,305.925659179688,91.3292846679688]","[141.000610351563,630.000244140625,341.998168945313,75.0055541992188]",[],[],[],[],[],"[804.004882812500,629.035278320313,295.013793945313,72.0124511718750]",[],[],[]
6.12 sec',"[487.454895019531,618.124328613281,305.925720214844,91.3292846679688]","[141.000595092773,630.000244140625,341.998168945313,75.0056762695313]",[],[],[],[],[],"[804.004943847656,629.035583496094,295.013244628906,72.0119628906250]",[],[],[]
6.16 sec',"[487.449188232422,618.121154785156,305.934234619141,91.3338623046875]","[140.999465942383,629.997375488281,341.999877929688,75.0236206054688]",[],[],[],[],[],"[804.005676269531,629.031799316406,295.010559082031,72.0093383789063]",[],[],[]
6.2 sec',"[487.446014404297,618.119567871094,305.939239501953,91.3357543945313]","[141.000579833984,629.999633789063,341.998199462891,75.0087280273438]",[],[],[],[],[],"[804.003784179688,629.020263671875,295.012817382813,72.0247192382813]",[],[],[]
6.24 sec',"[487.446136474609,618.119812011719,305.938873291016,91.3355712890625]","[140.999206542969,629.996582031250,342.000335693359,75.0258178710938]",[],[],[],[],[],"[804.003845214844,629.019226074219,295.012145996094,72.0261230468750]",[],[],[]
6.28 sec',"[487.445648193359,618.119445800781,305.939544677734,91.3361816406250]","[141.000076293945,629.997680664063,342.000122070313,75.0036621093750]",[],[],[],[],[],"[804.003723144531,629.018859863281,295.012145996094,72.0265502929688]",[],[],[]
6.32 sec',"[487.445495605469,618.121582031250,305.939025878906,91.3315429687500]","[141.000091552734,629.997680664063,342.000091552734,75.0036621093750]",[],[],[],[],[],"[804.004455566406,629.025939941406,295.010681152344,72.0178833007813]",[],[],[]
6.36 sec',"[487.446777343750,618.123474121094,305.936523437500,91.3270874023438]","[141.000091552734,629.998168945313,342.000183105469,75.0029907226563]",[],[],[],[],[],"[804.005371093750,629.033203125000,295.009277343750,72.0088500976563]",[],[],[]
6.4 sec',"[487.447235107422,618.125671386719,305.934967041016,91.3224487304688]","[140.999725341797,629.997741699219,342.000457763672,75.0033569335938]",[],[],[],[],[],"[804.005065917969,629.038330078125,295.009826660156,72.0044555664063]",[],[],[]
6.44 sec',"[487.447479248047,618.125793457031,305.934600830078,91.3222045898438]","[141.000076293945,629.998046875000,342,75.0027465820313]",[],[],[],[],[],"[804.004821777344,629.038085937500,295.010437011719,72.0046386718750]",[],[],[]
6.48 sec',"[487.447723388672,618.126159667969,305.933868408203,91.3212280273438]","[141.000213623047,629.997802734375,341.999908447266,75.0029296875000]",[],[],[],[],[],"[804.004394531250,629.037963867188,295.011474609375,72.0048217773438]",[],[],[]
6.52 sec',"[487.447631835938,618.125976562500,305.934143066406,91.3220214843750]","[141.000213623047,629.997741699219,341.999908447266,75.0029907226563]",[],[],[],[],[],"[804.004882812500,629.038024902344,295.010986328125,72.0047607421875]",[],[],[]
6.56 sec',"[487.447418212891,618.125854492188,305.934051513672,91.3219604492188]","[141.000122070313,629.997131347656,341.999877929688,75.0036010742188]",[],[],[],[],[],"[804.005615234375,629.038024902344,295.010131835938,72.0048217773438]",[],[],[]
6.6 sec',"[487.446990966797,618.125732421875,305.934722900391,91.3223266601563]","[141.000839233398,629.997802734375,341.998840332031,75.0025024414063]",[],[],[],[],[],"[804.005859375000,629.038085937500,295.009643554688,72.0044555664063]",[],[],[]
6.64 sec',"[487.446990966797,618.125854492188,305.934844970703,91.3220825195313]","[141.000488281250,629.997863769531,341.999206542969,75.0019531250000]",[],[],[],[],[],"[804.005981445313,629.038208007813,295.009399414063,72.0042114257813]",[],[],[]
6.68 sec',"[487.447021484375,618.125915527344,305.935119628906,91.3222045898438]","[141.000549316406,629.997802734375,341.999237060547,75.0024414062500]",[],[],[],[],[],"[804.006225585938,629.038208007813,295.009155273438,72.0040283203125]",[],[],[]
6.72 sec',"[487.447113037109,618.125915527344,305.935028076172,91.3222045898438]","[141.001205444336,629.999755859375,341.997985839844,75]",[],[],[],[],[],"[804.006530761719,629.039184570313,295.008728027344,72.0024414062500]",[],[],[]
6.76 sec',"[487.447143554688,618.125976562500,305.934875488281,91.3219604492188]","[141.001190185547,629.999328613281,341.998321533203,75.0040893554688]",[],[],[],[],[],"[804.005676269531,629.038391113281,295.010192871094,72.0053710937500]",[],[],[]
6.8 sec',"[487.447448730469,618.126220703125,305.934387207031,91.3216552734375]","[141.001373291016,629.999389648438,341.998168945313,75.0039672851563]",[],[],[],[],[],"[804.005310058594,629.037475585938,295.010314941406,72.0076293945313]",[],[],[]
6.84 sec',"[487.447601318359,618.126281738281,305.934112548828,91.3215332031250]","[141.001037597656,629.997802734375,341.998748779297,75.0018920898438]",[],[],[],[],[],"[804.005249023438,629.037719726563,295.011108398438,72.0067749023438]",[],[],[]
6.88 sec',"[487.447631835938,618.126220703125,305.934448242188,91.3216552734375]","[141.001144409180,629.998168945313,341.998474121094,75.0007934570313]",[],[],[],[],[],"[804.005798339844,629.038757324219,295.010559082031,72.0031127929688]",[],[],[]
6.92 sec',"[487.447631835938,618.126220703125,305.934509277344,91.3216552734375]","[141.001190185547,629.998107910156,341.998352050781,75.0007934570313]",[],[],[],[],[],"[804.005493164063,629.038696289063,295.010620117188,72.0032958984375]",[],[],[]
6.96 sec',"[487.447418212891,618.126159667969,305.934783935547,91.3217163085938]","[141.001419067383,629.998291015625,341.998107910156,75.0004272460938]",[],[],[],[],[],"[804.005432128906,629.038574218750,295.011047363281,72.0042114257813]",[],[],[]
7 sec',"[487.447418212891,618.126159667969,305.934722900391,91.3216552734375]","[141.001266479492,629.997253417969,341.998474121094,75.0017089843750]",[],[],[],[],[],"[804.005676269531,629.038696289063,295.010314941406,72.0036621093750]",[],[],[]
7.04 sec',"[487.447662353516,618.126403808594,305.934234619141,91.3213500976563]","[141.001052856445,629.997009277344,341.998779296875,75.0020141601563]",[],[],[],[],[],"[804.005615234375,629.038513183594,295.010498046875,72.0042724609375]",[],[],[]
7.08 sec',"[487.447570800781,618.126159667969,305.934570312500,91.3216552734375]","[141.000854492188,629.997009277344,341.999206542969,75.0021972656250]",[],[],[],[],[],"[804.005371093750,629.038452148438,295.010620117188,72.0042114257813]",[],[],[]
7.12 sec',"[487.447540283203,618.126281738281,305.934478759766,91.3215332031250]","[141.000869750977,629.997009277344,341.999145507813,75.0022583007813]",[],[],[],[],[],"[804.005187988281,629.038269042969,295.010925292969,72.0043945312500]",[],[],[]
7.16 sec',"[487.447967529297,618.126525878906,305.934112548828,91.3212280273438]","[141.001510620117,629.997802734375,341.998229980469,75.0014038085938]",[],[],[],[],[],"[804.005187988281,629.038513183594,295.011047363281,72.0035400390625]",[],[],[]
7.2 sec',"[487.447967529297,618.126464843750,305.934295654297,91.3212280273438]","[141.000946044922,629.997802734375,341.999114990234,75.0017700195313]",[],[],[],[],[],"[804.004943847656,629.038574218750,295.011413574219,72.0035400390625]",[],[],[]
7.24 sec',"[487.448120117188,618.126586914063,305.933776855469,91.3211059570313]","[141.001770019531,629.998229980469,341.998199462891,75.0013427734375]",[],[],[],[],[],"[804.005187988281,629.039001464844,295.010437011719,72.0025024414063]",[],[],[]
7.28 sec',"[487.447967529297,618.126342773438,305.934112548828,91.3214721679688]","[141.001647949219,629.996459960938,341.998565673828,75.0030517578125]",[],[],[],[],[],"[804.004150390625,629.038024902344,295.011962890625,72.0040283203125]",[],[],[]
7.32 sec',"[487.447875976563,618.126403808594,305.934020996094,91.3214111328125]","[141.001510620117,629.997924804688,341.998596191406,75.0014038085938]",[],[],[],[],[],"[804.003723144531,629.037414550781,295.012512207031,72.0050048828125]",[],[],[]
7.36 sec',"[487.447967529297,618.126342773438,305.933990478516,91.3214111328125]","[141.001815795898,629.997863769531,341.998107910156,75.0014648437500]",[],[],[],[],[],"[804.003845214844,629.037353515625,295.012023925781,72.0048217773438]",[],[],[]
7.4 sec',"[487.448211669922,618.126464843750,305.933746337891,91.3212890625000]","[141.001602172852,629.998046875000,341.998901367188,75.0012817382813]",[],[],[],[],[],"[804.003723144531,629.037597656250,295.013122558594,72.0043334960938]",[],[],[]
7.44 sec',"[487.448333740234,618.126464843750,305.933746337891,91.3212890625000]","[141.001464843750,629.998046875000,341.999176025391,75.0012207031250]",[],[],[],[],[],"[804.004150390625,629.037414550781,295.012207031250,72.0046386718750]",[],[],[]
7.48 sec',"[487.448333740234,618.126525878906,305.933807373047,91.3211669921875]","[141.001495361328,629.997924804688,341.999420166016,75.0013427734375]",[],[],[],[],[],"[804.004516601563,629.038085937500,295.011352539063,72.0039672851563]",[],[],[]
7.52 sec',"[487.448516845703,618.126647949219,305.933319091797,91.3210449218750]","[141.001464843750,629.997741699219,341.999481201172,75.0017089843750]",[],[],[],[],[],"[804.004821777344,629.038757324219,295.010437011719,72.0033569335938]",[],[],[]
7.56 sec',"[487.448120117188,618.126464843750,305.933837890625,91.3211669921875]","[141.001251220703,629.997558593750,341.999725341797,75.0020141601563]",[],[],[],[],[],"[804.004882812500,629.039489746094,295.010131835938,72.0024414062500]",[],[],[]
7.6 sec',"[487.448364257813,618.126464843750,305.933593750000,91.3211669921875]","[141.000564575195,629.996520996094,342.000488281250,75.0033569335938]",[],[],[],[],[],"[804.005371093750,629.040100097656,295.009521484375,72.0022583007813]",[],[],[]
7.64 sec',"[487.448150634766,618.126220703125,305.933990478516,91.3214721679688]","[141,629.996215820313,342.001129150391,75.0039672851563]",[],[],[],[],[],"[804.005004882813,629.038635253906,295.009887695313,72.0041503906250]",[],[],[]
7.68 sec',"[487.448120117188,618.126037597656,305.934204101563,91.3215332031250]","[140.999465942383,629.995788574219,342.001770019531,75.0047607421875]",[],[],[],[],[],"[804.005004882813,629.039978027344,295.009643554688,72.0026245117188]",[],[],[]
7.72 sec',"[487.448120117188,618.125915527344,305.934204101563,91.3215332031250]","[140.998931884766,629.995727539063,342.002380371094,75.0049438476563]",[],[],[],[],[],"[804.004455566406,629.039550781250,295.010681152344,72.0052490234375]",[],[],[]
7.76 sec',"[487.448333740234,618.126037597656,305.934112548828,91.3214111328125]","[140.999481201172,629.997924804688,342.000671386719,75.0104980468750]",[],[],[],[],[],"[804.004089355469,629.039001464844,295.012145996094,72.0075073242188]",[],[],[]
7.8 sec',"[487.447967529297,618.125915527344,305.934722900391,91.3214111328125]","[140.999786376953,629.998168945313,342.000366210938,75.0076904296875]",[],[],[],[],[],"[804.004516601563,629.039916992188,295.010864257813,72.0027465820313]",[],[],[]
7.84 sec',"[487.447967529297,618.125915527344,305.934783935547,91.3214721679688]","[140.999710083008,629.998291015625,342.000732421875,75.0053100585938]",[],[],[],[],[],"[804.004943847656,629.039672851563,295.010925292969,72.0026855468750]",[],[],[]
7.88 sec',"[487.447784423828,618.125854492188,305.934844970703,91.3214721679688]","[140.999588012695,629.998291015625,342.000915527344,75.0048828125000]",[],[],[],[],[],"[804.004516601563,629.039672851563,295.011840820313,72.0029907226563]",[],[],[]
